COU,country,MAT,material,STREAMs,stream,YEA,year,value,Flag Codes,Flags
POL,Poland,PAPER,"Paper, paperboard and paper products",IMP_RECYCLE,Imports of waste for recycling,2019,2019,431.63,,
POL,Poland,PAPER,"Paper, paperboard and paper products",IMP_RECYCLE,Imports of waste for recycling,2020,2020,525.138,,
POL,Poland,PAPER,"Paper, paperboard and paper products",IMP_RECYCLE,Imports of waste for recycling,2021,2021,582.467,,
POL,Poland,PAPER,"Paper, paperboard and paper products",EXP_RECYCLE,Exports of waste for recycling,2004,2004,154.396,,
POL,Poland,PAPER,"Paper, paperboard and paper products",EXP_RECYCLE,Exports of waste for recycling,2005,2005,236.101,,
POL,Poland,PAPER,"Paper, paperboard and paper products",EXP_RECYCLE,Exports of waste for recycling,2006,2006,409.286,,
POL,Poland,PAPER,"Paper, paperboard and paper products",EXP_RECYCLE,Exports of waste for recycling,2007,2007,415.38,,
POL,Poland,PAPER,"Paper, paperboard and paper products",EXP_RECYCLE,Exports of waste for recycling,2008,2008,550.08,,
POL,Poland,PAPER,"Paper, paperboard and paper products",EXP_RECYCLE,Exports of waste for recycling,2009,2009,363.003,,
POL,Poland,PAPER,"Paper, paperboard and paper products",EXP_RECYCLE,Exports of waste for recycling,2010,2010,406.417,,
POL,Poland,PAPER,"Paper, paperboard and paper products",EXP_RECYCLE,Exports of waste for recycling,2011,2011,539.186,,
POL,Poland,PAPER,"Paper, paperboard and paper products",EXP_RECYCLE,Exports of waste for recycling,2012,2012,549.727,,
POL,Poland,PAPER,"Paper, paperboard and paper products",EXP_RECYCLE,Exports of waste for recycling,2013,2013,604.361,,
POL,Poland,PAPER,"Paper, paperboard and paper products",EXP_RECYCLE,Exports of waste for recycling,2014,2014,601.858,,
POL,Poland,PAPER,"Paper, paperboard and paper products",EXP_RECYCLE,Exports of waste for recycling,2015,2015,695.251,,
POL,Poland,PAPER,"Paper, paperboard and paper products",EXP_RECYCLE,Exports of waste for recycling,2016,2016,809.657,,
POL,Poland,PAPER,"Paper, paperboard and paper products",EXP_RECYCLE,Exports of waste for recycling,2017,2017,893.509,,
POL,Poland,PAPER,"Paper, paperboard and paper products",EXP_RECYCLE,Exports of waste for recycling,2018,2018,1001.597,,
POL,Poland,PAPER,"Paper, paperboard and paper products",EXP_RECYCLE,Exports of waste for recycling,2019,2019,1099.703,,
POL,Poland,PAPER,"Paper, paperboard and paper products",EXP_RECYCLE,Exports of waste for recycling,2020,2020,1178.834,,
POL,Poland,PAPER,"Paper, paperboard and paper products",EXP_RECYCLE,Exports of waste for recycling,2021,2021,1308.017,,
POL,Poland,PAPER,"Paper, paperboard and paper products",INC_RECOVERY,Waste incinerated with energy recovery,2010,2010,2.962,,
POL,Poland,PAPER,"Paper, paperboard and paper products",INC_RECOVERY,Waste incinerated with energy recovery,2012,2012,2.561,,
POL,Poland,PAPER,"Paper, paperboard and paper products",INC_RECOVERY,Waste incinerated with energy recovery,2014,2014,5.862,,
POL,Poland,PAPER,"Paper, paperboard and paper products",INC_RECOVERY,Waste incinerated with energy recovery,2016,2016,1.599,,
POL,Poland,PAPER,"Paper, paperboard and paper products",INC_RECOVERY,Waste incinerated with energy recovery,2018,2018,0.806,,
POL,Poland,PAPER,"Paper, paperboard and paper products",INC_RECOVERY,Waste incinerated with energy recovery,2020,2020,1.27,,
POL,Poland,GLASS,Glass,COL_RECYCLE,Waste collected for recycling,2010,2010,806.411,,
POL,Poland,GLASS,Glass,COL_RECYCLE,Waste collected for recycling,2012,2012,861.737,,
POL,Poland,GLASS,Glass,COL_RECYCLE,Waste collected for recycling,2014,2014,1520.997,,
POL,Poland,GLASS,Glass,COL_RECYCLE,Waste collected for recycling,2016,2016,999.451,,
POL,Poland,GLASS,Glass,COL_RECYCLE,Waste collected for recycling,2018,2018,1167.053,,
POL,Poland,GLASS,Glass,COL_RECYCLE,Waste collected for recycling,2020,2020,1148.585,,
POL,Poland,GLASS,Glass,IMP_RECYCLE,Imports of waste for recycling,2004,2004,24.863,,
POL,Poland,GLASS,Glass,IMP_RECYCLE,Imports of waste for recycling,2005,2005,28.237,,
POL,Poland,GLASS,Glass,IMP_RECYCLE,Imports of waste for recycling,2006,2006,34.481,,
POL,Poland,GLASS,Glass,IMP_RECYCLE,Imports of waste for recycling,2007,2007,26.453,,
POL,Poland,GLASS,Glass,IMP_RECYCLE,Imports of waste for recycling,2008,2008,25.153,,
POL,Poland,GLASS,Glass,IMP_RECYCLE,Imports of waste for recycling,2009,2009,15.781,,
POL,Poland,GLASS,Glass,IMP_RECYCLE,Imports of waste for recycling,2010,2010,8.674,,
POL,Poland,GLASS,Glass,IMP_RECYCLE,Imports of waste for recycling,2011,2011,14.664,,
POL,Poland,GLASS,Glass,IMP_RECYCLE,Imports of waste for recycling,2012,2012,5.43,,
POL,Poland,GLASS,Glass,IMP_RECYCLE,Imports of waste for recycling,2013,2013,5.023,,
POL,Poland,GLASS,Glass,IMP_RECYCLE,Imports of waste for recycling,2014,2014,9.401,,
POL,Poland,GLASS,Glass,IMP_RECYCLE,Imports of waste for recycling,2015,2015,13.916,,
POL,Poland,GLASS,Glass,IMP_RECYCLE,Imports of waste for recycling,2016,2016,3.907,,
POL,Poland,GLASS,Glass,IMP_RECYCLE,Imports of waste for recycling,2017,2017,34.205,,
POL,Poland,GLASS,Glass,IMP_RECYCLE,Imports of waste for recycling,2018,2018,65.889,,
POL,Poland,GLASS,Glass,IMP_RECYCLE,Imports of waste for recycling,2019,2019,34.349,,
POL,Poland,GLASS,Glass,IMP_RECYCLE,Imports of waste for recycling,2020,2020,34.914,,
POL,Poland,GLASS,Glass,IMP_RECYCLE,Imports of waste for recycling,2021,2021,11.621,,
POL,Poland,GLASS,Glass,EXP_RECYCLE,Exports of waste for recycling,2004,2004,0.702,,
POL,Poland,GLASS,Glass,EXP_RECYCLE,Exports of waste for recycling,2005,2005,0.311,,
POL,Poland,GLASS,Glass,EXP_RECYCLE,Exports of waste for recycling,2006,2006,1.846,,
POL,Poland,GLASS,Glass,EXP_RECYCLE,Exports of waste for recycling,2007,2007,7.01,,
POL,Poland,GLASS,Glass,EXP_RECYCLE,Exports of waste for recycling,2008,2008,0.783,,
POL,Poland,GLASS,Glass,EXP_RECYCLE,Exports of waste for recycling,2009,2009,2.319,,
POL,Poland,GLASS,Glass,EXP_RECYCLE,Exports of waste for recycling,2010,2010,1.601,,
POL,Poland,GLASS,Glass,EXP_RECYCLE,Exports of waste for recycling,2011,2011,0.77,,
POL,Poland,GLASS,Glass,EXP_RECYCLE,Exports of waste for recycling,2012,2012,1.983,,
POL,Poland,GLASS,Glass,EXP_RECYCLE,Exports of waste for recycling,2013,2013,1.31,,
POL,Poland,GLASS,Glass,EXP_RECYCLE,Exports of waste for recycling,2014,2014,1.426,,
POL,Poland,GLASS,Glass,EXP_RECYCLE,Exports of waste for recycling,2015,2015,1.189,,
POL,Poland,GLASS,Glass,EXP_RECYCLE,Exports of waste for recycling,2016,2016,6.118,,
POL,Poland,GLASS,Glass,EXP_RECYCLE,Exports of waste for recycling,2017,2017,3.691,,
POL,Poland,GLASS,Glass,EXP_RECYCLE,Exports of waste for recycling,2018,2018,59.834,,
POL,Poland,GLASS,Glass,EXP_RECYCLE,Exports of waste for recycling,2019,2019,68.983,,
POL,Poland,GLASS,Glass,EXP_RECYCLE,Exports of waste for recycling,2020,2020,41.397,,
POL,Poland,GLASS,Glass,EXP_RECYCLE,Exports of waste for recycling,2021,2021,82.954,,
POL,Poland,GLASS,Glass,INC_RECOVERY,Waste incinerated with energy recovery,2010,2010,0.001,,
POL,Poland,GLASS,Glass,INC_RECOVERY,Waste incinerated with energy recovery,2012,2012,0.001,,
POL,Poland,GLASS,Glass,INC_RECOVERY,Waste incinerated with energy recovery,2014,2014,0.001,,
POL,Poland,GLASS,Glass,INC_RECOVERY,Waste incinerated with energy recovery,2016,2016,0,,
POL,Poland,GLASS,Glass,INC_RECOVERY,Waste incinerated with energy recovery,2018,2018,0.223,,
POL,Poland,GLASS,Glass,INC_RECOVERY,Waste incinerated with energy recovery,2020,2020,0,,
POL,Poland,OTHER,Other non-ferrous metals,COL_RECYCLE,Waste collected for recycling,2010,2010,432.98,,
POL,Poland,OTHER,Other non-ferrous metals,COL_RECYCLE,Waste collected for recycling,2012,2012,594.006,,
POL,Poland,OTHER,Other non-ferrous metals,COL_RECYCLE,Waste collected for recycling,2014,2014,726.376,,
POL,Poland,OTHER,Other non-ferrous metals,COL_RECYCLE,Waste collected for recycling,2016,2016,546.697,,
POL,Poland,OTHER,Other non-ferrous metals,COL_RECYCLE,Waste collected for recycling,2018,2018,621.719,,
POL,Poland,OTHER,Other non-ferrous metals,COL_RECYCLE,Waste collected for recycling,2020,2020,556.787,,
POL,Poland,OTHER,Other non-ferrous metals,IMP_RECYCLE,Imports of waste for recycling,2004,2004,57.018,,
POL,Poland,OTHER,Other non-ferrous metals,IMP_RECYCLE,Imports of waste for recycling,2005,2005,61.429,,
POL,Poland,OTHER,Other non-ferrous metals,IMP_RECYCLE,Imports of waste for recycling,2006,2006,77.608,,
POL,Poland,OTHER,Other non-ferrous metals,IMP_RECYCLE,Imports of waste for recycling,2007,2007,106.982,,
POL,Poland,OTHER,Other non-ferrous metals,IMP_RECYCLE,Imports of waste for recycling,2008,2008,120.296,,
POL,Poland,OTHER,Other non-ferrous metals,IMP_RECYCLE,Imports of waste for recycling,2009,2009,118.437,,
POL,Poland,OTHER,Other non-ferrous metals,IMP_RECYCLE,Imports of waste for recycling,2010,2010,148.721,,
POL,Poland,OTHER,Other non-ferrous metals,IMP_RECYCLE,Imports of waste for recycling,2011,2011,177.228,,
POL,Poland,OTHER,Other non-ferrous metals,IMP_RECYCLE,Imports of waste for recycling,2012,2012,210.783,,
POL,Poland,OTHER,Other non-ferrous metals,IMP_RECYCLE,Imports of waste for recycling,2013,2013,278.904,,
POL,Poland,OTHER,Other non-ferrous metals,IMP_RECYCLE,Imports of waste for recycling,2014,2014,330.595,,
POL,Poland,OTHER,Other non-ferrous metals,IMP_RECYCLE,Imports of waste for recycling,2015,2015,388.936,,
POL,Poland,OTHER,Other non-ferrous metals,IMP_RECYCLE,Imports of waste for recycling,2016,2016,388.023,,
POL,Poland,OTHER,Other non-ferrous metals,IMP_RECYCLE,Imports of waste for recycling,2017,2017,380.82,,
POL,Poland,OTHER,Other non-ferrous metals,IMP_RECYCLE,Imports of waste for recycling,2018,2018,446.344,,
POL,Poland,OTHER,Other non-ferrous metals,IMP_RECYCLE,Imports of waste for recycling,2019,2019,422.421,,
POL,Poland,OTHER,Other non-ferrous metals,IMP_RECYCLE,Imports of waste for recycling,2020,2020,405.127,,
POL,Poland,OTHER,Other non-ferrous metals,IMP_RECYCLE,Imports of waste for recycling,2021,2021,472.825,,
POL,Poland,OTHER,Other non-ferrous metals,EXP_RECYCLE,Exports of waste for recycling,2004,2004,120.437,,
POL,Poland,OTHER,Other non-ferrous metals,EXP_RECYCLE,Exports of waste for recycling,2005,2005,136.543,,
POL,Poland,OTHER,Other non-ferrous metals,EXP_RECYCLE,Exports of waste for recycling,2006,2006,170.601,,
POL,Poland,OTHER,Other non-ferrous metals,EXP_RECYCLE,Exports of waste for recycling,2007,2007,185.507,,
POL,Poland,OTHER,Other non-ferrous metals,EXP_RECYCLE,Exports of waste for recycling,2008,2008,194.283,,
POL,Poland,OTHER,Other non-ferrous metals,EXP_RECYCLE,Exports of waste for recycling,2009,2009,170.276,,
POL,Poland,OTHER,Other non-ferrous metals,EXP_RECYCLE,Exports of waste for recycling,2010,2010,214.769,,
POL,Poland,OTHER,Other non-ferrous metals,EXP_RECYCLE,Exports of waste for recycling,2011,2011,224.586,,
POL,Poland,OTHER,Other non-ferrous metals,EXP_RECYCLE,Exports of waste for recycling,2012,2012,216.7,,
POL,Poland,OTHER,Other non-ferrous metals,EXP_RECYCLE,Exports of waste for recycling,2013,2013,226.742,,
POL,Poland,OTHER,Other non-ferrous metals,EXP_RECYCLE,Exports of waste for recycling,2014,2014,265.598,,
POL,Poland,OTHER,Other non-ferrous metals,EXP_RECYCLE,Exports of waste for recycling,2015,2015,282.757,,
POL,Poland,OTHER,Other non-ferrous metals,EXP_RECYCLE,Exports of waste for recycling,2016,2016,338.374,,
POL,Poland,OTHER,Other non-ferrous metals,EXP_RECYCLE,Exports of waste for recycling,2017,2017,354.235,,
POL,Poland,OTHER,Other non-ferrous metals,EXP_RECYCLE,Exports of waste for recycling,2018,2018,384.135,,
POL,Poland,OTHER,Other non-ferrous metals,EXP_RECYCLE,Exports of waste for recycling,2019,2019,401.016,,
POL,Poland,OTHER,Other non-ferrous metals,EXP_RECYCLE,Exports of waste for recycling,2020,2020,409.038,,
POL,Poland,OTHER,Other non-ferrous metals,EXP_RECYCLE,Exports of waste for recycling,2021,2021,460.034,,
POL,Poland,OTHER,Other non-ferrous metals,INC_RECOVERY,Waste incinerated with energy recovery,2010,2010,0,,
POL,Poland,OTHER,Other non-ferrous metals,INC_RECOVERY,Waste incinerated with energy recovery,2012,2012,0,,
POL,Poland,OTHER,Other non-ferrous metals,INC_RECOVERY,Waste incinerated with energy recovery,2014,2014,0.002,,
POL,Poland,OTHER,Other non-ferrous metals,INC_RECOVERY,Waste incinerated with energy recovery,2016,2016,0,,
POL,Poland,OTHER,Other non-ferrous metals,INC_RECOVERY,Waste incinerated with energy recovery,2018,2018,0,,
POL,Poland,OTHER,Other non-ferrous metals,INC_RECOVERY,Waste incinerated with energy recovery,2020,2020,0,,
POL,Poland,FERROUS,Ferrous metals,COL_RECYCLE,Waste collected for recycling,2010,2010,5532.666,,
POL,Poland,FERROUS,Ferrous metals,COL_RECYCLE,Waste collected for recycling,2012,2012,5993.442,,
POL,Poland,FERROUS,Ferrous metals,COL_RECYCLE,Waste collected for recycling,2014,2014,6642.356,,
POL,Poland,FERROUS,Ferrous metals,COL_RECYCLE,Waste collected for recycling,2016,2016,5393.022,,
POL,Poland,FERROUS,Ferrous metals,COL_RECYCLE,Waste collected for recycling,2018,2018,7060.648,,
POL,Poland,FERROUS,Ferrous metals,COL_RECYCLE,Waste collected for recycling,2020,2020,5672.605,,
POL,Poland,FERROUS,Ferrous metals,IMP_RECYCLE,Imports of waste for recycling,2004,2004,278.271,,
POL,Poland,FERROUS,Ferrous metals,IMP_RECYCLE,Imports of waste for recycling,2005,2005,238.514,,
POL,Poland,FERROUS,Ferrous metals,IMP_RECYCLE,Imports of waste for recycling,2006,2006,286.746,,
POL,Poland,FERROUS,Ferrous metals,IMP_RECYCLE,Imports of waste for recycling,2007,2007,311.207,,
POL,Poland,FERROUS,Ferrous metals,IMP_RECYCLE,Imports of waste for recycling,2008,2008,491.155,,
POL,Poland,FERROUS,Ferrous metals,IMP_RECYCLE,Imports of waste for recycling,2009,2009,603.778,,
POL,Poland,FERROUS,Ferrous metals,IMP_RECYCLE,Imports of waste for recycling,2010,2010,382.772,,
POL,Poland,FERROUS,Ferrous metals,IMP_RECYCLE,Imports of waste for recycling,2011,2011,408.947,,
POL,Poland,FERROUS,Ferrous metals,IMP_RECYCLE,Imports of waste for recycling,2012,2012,383.263,,
POL,Poland,FERROUS,Ferrous metals,IMP_RECYCLE,Imports of waste for recycling,2013,2013,512.068,,
POL,Poland,FERROUS,Ferrous metals,IMP_RECYCLE,Imports of waste for recycling,2014,2014,498.072,,
POL,Poland,FERROUS,Ferrous metals,IMP_RECYCLE,Imports of waste for recycling,2015,2015,746.391,,
POL,Poland,FERROUS,Ferrous metals,IMP_RECYCLE,Imports of waste for recycling,2016,2016,791.075,,
POL,Poland,FERROUS,Ferrous metals,IMP_RECYCLE,Imports of waste for recycling,2017,2017,846.822,,
POL,Poland,FERROUS,Ferrous metals,IMP_RECYCLE,Imports of waste for recycling,2018,2018,888.407,,
POL,Poland,FERROUS,Ferrous metals,IMP_RECYCLE,Imports of waste for recycling,2019,2019,789.429,,
POL,Poland,FERROUS,Ferrous metals,IMP_RECYCLE,Imports of waste for recycling,2020,2020,739.642,,
POL,Poland,FERROUS,Ferrous metals,IMP_RECYCLE,Imports of waste for recycling,2021,2021,614.753,,
POL,Poland,FERROUS,Ferrous metals,EXP_RECYCLE,Exports of waste for recycling,2004,2004,1972.15,,
POL,Poland,FERROUS,Ferrous metals,EXP_RECYCLE,Exports of waste for recycling,2005,2005,1427.608,,
POL,Poland,FERROUS,Ferrous metals,EXP_RECYCLE,Exports of waste for recycling,2006,2006,1205.756,,
POL,Poland,FERROUS,Ferrous metals,EXP_RECYCLE,Exports of waste for recycling,2007,2007,1171.502,,
POL,Poland,FERROUS,Ferrous metals,EXP_RECYCLE,Exports of waste for recycling,2008,2008,1392.705,,
POL,Poland,FERROUS,Ferrous metals,EXP_RECYCLE,Exports of waste for recycling,2009,2009,982.565,,
POL,Poland,FERROUS,Ferrous metals,EXP_RECYCLE,Exports of waste for recycling,2010,2010,1419.491,,
POL,Poland,FERROUS,Ferrous metals,EXP_RECYCLE,Exports of waste for recycling,2011,2011,1900.826,,
POL,Poland,FERROUS,Ferrous metals,EXP_RECYCLE,Exports of waste for recycling,2012,2012,2005.423,,
POL,Poland,FERROUS,Ferrous metals,EXP_RECYCLE,Exports of waste for recycling,2013,2013,1987.693,,
POL,Poland,FERROUS,Ferrous metals,EXP_RECYCLE,Exports of waste for recycling,2014,2014,2022.09,,
POL,Poland,FERROUS,Ferrous metals,EXP_RECYCLE,Exports of waste for recycling,2015,2015,1421.358,,
POL,Poland,FERROUS,Ferrous metals,EXP_RECYCLE,Exports of waste for recycling,2016,2016,1407.256,,
POL,Poland,FERROUS,Ferrous metals,EXP_RECYCLE,Exports of waste for recycling,2017,2017,1409.985,,
POL,Poland,FERROUS,Ferrous metals,EXP_RECYCLE,Exports of waste for recycling,2018,2018,1681.098,,
POL,Poland,FERROUS,Ferrous metals,EXP_RECYCLE,Exports of waste for recycling,2019,2019,2139.258,,
POL,Poland,FERROUS,Ferrous metals,EXP_RECYCLE,Exports of waste for recycling,2020,2020,2260.009,,
POL,Poland,FERROUS,Ferrous metals,EXP_RECYCLE,Exports of waste for recycling,2021,2021,2832.067,,
POL,Poland,FERROUS,Ferrous metals,INC_RECOVERY,Waste incinerated with energy recovery,2010,2010,0.003,,
POL,Poland,FERROUS,Ferrous metals,INC_RECOVERY,Waste incinerated with energy recovery,2012,2012,0.002,,
POL,Poland,FERROUS,Ferrous metals,INC_RECOVERY,Waste incinerated with energy recovery,2014,2014,0.068,,
POL,Poland,FERROUS,Ferrous metals,INC_RECOVERY,Waste incinerated with energy recovery,2016,2016,0,,
POL,Poland,FERROUS,Ferrous metals,INC_RECOVERY,Waste incinerated with energy recovery,2018,2018,0,,
POL,Poland,FERROUS,Ferrous metals,INC_RECOVERY,Waste incinerated with energy recovery,2020,2020,0,,
POL,Poland,PLASTIC,Plastics,COL_RECYCLE,Waste collected for recycling,2010,2010,311.571,,
POL,Poland,PLASTIC,Plastics,COL_RECYCLE,Waste collected for recycling,2012,2012,563.532,,
POL,Poland,PLASTIC,Plastics,COL_RECYCLE,Waste collected for recycling,2014,2014,1019.477,,
POL,Poland,PLASTIC,Plastics,COL_RECYCLE,Waste collected for recycling,2016,2016,642.816,,
POL,Poland,PLASTIC,Plastics,COL_RECYCLE,Waste collected for recycling,2018,2018,862.765,,
POL,Poland,PLASTIC,Plastics,COL_RECYCLE,Waste collected for recycling,2020,2020,933.694,,
POL,Poland,PLASTIC,Plastics,IMP_RECYCLE,Imports of waste for recycling,2004,2004,8.55,,
POL,Poland,PLASTIC,Plastics,IMP_RECYCLE,Imports of waste for recycling,2005,2005,8.197,,
POL,Poland,PLASTIC,Plastics,IMP_RECYCLE,Imports of waste for recycling,2006,2006,50.608,,
POL,Poland,PLASTIC,Plastics,IMP_RECYCLE,Imports of waste for recycling,2007,2007,68.241,,
POL,Poland,PLASTIC,Plastics,IMP_RECYCLE,Imports of waste for recycling,2008,2008,43.097,,
POL,Poland,PLASTIC,Plastics,IMP_RECYCLE,Imports of waste for recycling,2009,2009,48.465,,
POL,Poland,PLASTIC,Plastics,IMP_RECYCLE,Imports of waste for recycling,2010,2010,114.508,,
POL,Poland,PLASTIC,Plastics,IMP_RECYCLE,Imports of waste for recycling,2011,2011,114.164,,
POL,Poland,PLASTIC,Plastics,IMP_RECYCLE,Imports of waste for recycling,2012,2012,69.913,,
POL,Poland,PLASTIC,Plastics,IMP_RECYCLE,Imports of waste for recycling,2013,2013,60.215,,
POL,Poland,PLASTIC,Plastics,IMP_RECYCLE,Imports of waste for recycling,2014,2014,79.456,,
POL,Poland,PLASTIC,Plastics,IMP_RECYCLE,Imports of waste for recycling,2015,2015,98.132,,
POL,Poland,PLASTIC,Plastics,IMP_RECYCLE,Imports of waste for recycling,2016,2016,149.297,,
POL,Poland,PLASTIC,Plastics,IMP_RECYCLE,Imports of waste for recycling,2017,2017,167.347,,
POL,Poland,PLASTIC,Plastics,IMP_RECYCLE,Imports of waste for recycling,2018,2018,172.802,,
POL,Poland,PLASTIC,Plastics,IMP_RECYCLE,Imports of waste for recycling,2019,2019,145.468,,
POL,Poland,PLASTIC,Plastics,IMP_RECYCLE,Imports of waste for recycling,2020,2020,148.378,,
POL,Poland,PLASTIC,Plastics,IMP_RECYCLE,Imports of waste for recycling,2021,2021,198.11,,
POL,Poland,PLASTIC,Plastics,EXP_RECYCLE,Exports of waste for recycling,2004,2004,26.513,,
POL,Poland,PLASTIC,Plastics,EXP_RECYCLE,Exports of waste for recycling,2005,2005,40.05,,
POL,Poland,PLASTIC,Plastics,EXP_RECYCLE,Exports of waste for recycling,2006,2006,52.684,,
POL,Poland,PLASTIC,Plastics,EXP_RECYCLE,Exports of waste for recycling,2007,2007,59.144,,
POL,Poland,PLASTIC,Plastics,EXP_RECYCLE,Exports of waste for recycling,2008,2008,69.486,,
POL,Poland,PLASTIC,Plastics,EXP_RECYCLE,Exports of waste for recycling,2009,2009,100.901,,
